"stocklong","reference","year","n","n_sd","n_units","catch","sp","sp_sd","prey1","prey1_sd1","prey1_sd2","prey1_name"
"Swordfish Northern Atlantic","RAM",2002,49700,0.468867924528302,"ram",9650,13350,0.125943396226415,0.444,0.0475374732334047,-1.17084210526316,"Northern shortfin squid"
"Swordfish Northern Atlantic","RAM",2003,53400,0.50377358490566,"ram",11400,13500,0.127358490566038,1.946,0.208351177730193,0.331157894736842,"Northern shortfin squid"
"Swordfish Northern Atlantic","RAM",2004,55500,0.523584905660377,"ram",12200,13700,0.129245283018868,0.412,0.0441113490364026,-1.20284210526316,"Northern shortfin squid"
"Weakfish Atlantic Coast","RAM",1981,49886.73,1,"ram",20400,4293.16,0.0860581561469352,9.34,1,7.96258333333333,"Northern shortfin squid"
"Weakfish Atlantic Coast","RAM",1982,33779.89,0.677131774321548,"ram",13500,7679.94,0.153947552786082,0.602,0.0644539614561028,-0.775416666666667,"Northern shortfin squid"
"Weakfish Atlantic Coast","RAM",1983,27959.83,0.560466280311417,"ram",13900,5779.95,0.115861472579983,0.233,0.0249464668094218,-1.14441666666667,"Northern shortfin squid"
"Weakfish Atlantic Coast","RAM",1984,19839.78,0.397696541745671,"ram",13100,15133.47,0.303356624096228,0.519,0.0555674518201285,-0.858416666666667,"Northern shortfin squid"
"Weakfish Atlantic Coast","RAM",1985,21873.25,0.438458283395203,"ram",10900,12663.5,0.253845060600284,0.355,0.0380085653104925,-1.02241666666667,"Northern shortfin squid"
"Weakfish Atlantic Coast","RAM",1986,23636.75,0.473808365471138,"ram",14900,12600.01,0.252572377463907,0.257,0.0275160599571734,-1.12041666666667,"Northern shortfin squid"
"Weakfish Atlantic Coast","RAM",1987,21336.76,0.427704120915522,"ram",11400,7204.99,0.144426984891573,1.527,0.163490364025696,0.149583333333333,"Northern shortfin squid"
"Weakfish Atlantic Coast","RAM",1988,17141.75,0.34361342184585,"ram",12800,5898.3,0.118233846956896,2.997,0.320877944325482,1.61958333333333,"Northern shortfin squid"
"Weakfish Atlantic Coast","RAM",1989,10240.05,0.205266009618189,"ram",7990,4608.38,0.0923768705625725,3.307,0.35406852248394,1.92958333333333,"Northern shortfin squid"
"Weakfish Atlantic Coast","RAM",1990,6858.43,0.137480047299152,"ram",5250,7215.979,0.144647263911665,2.401,0.257066381156317,1.02358333333333,"Northern shortfin squid"
"Weakfish Atlantic Coast","RAM",1991,8824.409,0.176888904123401,"ram",5330,6212.614,0.124534400230282,0.691,0.073982869379015,-0.686416666666667,"Northern shortfin squid"
"Weakfish Atlantic Coast","RAM",1992,9707.023,0.194581264396364,"ram",4400,6635.957,0.133020484605826,0.804,0.0860813704496788,-0.573416666666667,"Northern shortfin squid"
"Weakfish Atlantic Coast","RAM",1993,11942.98,0.239401941157498,"ram",4090,9236.85,0.185156453429599,1.595,0.170770877944325,0.217583333333333,"Northern shortfin squid"
"Weakfish Atlantic Coast","RAM",1994,17089.83,0.342572664113282,"ram",4790,11764.38,0.235821830775439,0.86,0.0920770877944325,-0.517416666666667,"Northern shortfin squid"
"Weakfish Atlantic Coast","RAM",1995,24064.21,0.48237697680325,"ram",5030,6115.1,0.122579692034335,0.7,0.0749464668094218,-0.677416666666667,"Northern shortfin squid"
"Weakfish Atlantic Coast","RAM",1996,25149.31,0.504128252142403,"ram",5650,1185.01,0.023754012339554,0.926,0.0991434689507495,-0.451416666666667,"Northern shortfin squid"
"Weakfish Atlantic Coast","RAM",1997,20684.32,0.414625693045024,"ram",6050,1720,0.0344781067029248,0.521,0.0557815845824411,-0.856416666666667,"Northern shortfin squid"
"Weakfish Atlantic Coast","RAM",1998,16354.32,0.327829063961498,"ram",6600,6409.63,0.128483666898993,1.4,0.149892933618844,0.0225833333333332,"Northern shortfin squid"
"Weakfish Atlantic Coast","RAM",1999,16163.95,0.324013019093454,"ram",5420,5264.24,0.105523853738259,0.192,0.0205567451820128,-1.18541666666667,"Northern shortfin squid"
"Weakfish Atlantic Coast","RAM",2000,16008.19,0.320890745895752,"ram",5110,1527.63,0.0306219710131331,0.706,0.0755888650963597,-0.671416666666667,"Northern shortfin squid"
"Weakfish Atlantic Coast","RAM",2001,12425.82,0.249080667343801,"ram",4800,179.256,0.00359326017159273,0.323,0.0345824411134904,-1.05441666666667,"Northern shortfin squid"
"Weakfish Atlantic Coast","RAM",2002,7805.076,0.156455955321185,"ram",3790,622.974,0.0124877697936906,0.444,0.0475374732334047,-0.933416666666667,"Northern shortfin squid"
"Weakfish Atlantic Coast","RAM",2003,4638.05,0.0929716179031979,"ram",1600,2655.675,0.0532340965222615,1.946,0.208351177730193,0.568583333333333,"Northern shortfin squid"
"Weakfish Atlantic Coast","RAM",2004,5693.725,0.11413305702739,"ram",1360,875.428,0.0175483139504233,0.412,0.0441113490364026,-0.965416666666667,"Northern shortfin squid"
"White hake Gulf of Maine / Georges Bank","RAM",1967,24500,0.371775417298938,"ram",1500,4600,0.0698027314112291,0.242,0.0259100642398287,-1.37284210526316,"Northern shortfin squid"
"White hake Gulf of Maine / Georges Bank","RAM",1968,27600,0.418816388467375,"ram",1700,5700,0.08649468892261,0.307,0.0328693790149893,-1.30784210526316,"Northern shortfin squid"
"White hake Gulf of Maine / Georges Bank","RAM",1969,31600,0.479514415781487,"ram",1810,7210,0.109408194233687,0.073,0.00781584582441113,-1.54184210526316,"Northern shortfin squid"
"White hake Gulf of Maine / Georges Bank","RAM",1970,37000,0.561456752655539,"ram",2800,8500,0.128983308042489,0.268,0.0286937901498929,-1.34684210526316,"Northern shortfin squid"
"White hake Gulf of Maine / Georges Bank","RAM",1971,42700,0.647951441578149,"ram",3800,9300,0.141122913505311,0.337,0.0360813704496788,-1.27784210526316,"Northern shortfin squid"
"White hake Gulf of Maine / Georges Bank","RAM",1972,48200,0.731411229135053,"ram",4130,8930,0.135508345978756,0.292,0.0312633832976445,-1.32284210526316,"Northern shortfin squid"
"White hake Gulf of Maine / Georges Bank","RAM",1973,53000,0.804248861911988,"ram",4460,9160,0.138998482549317,0.353,0.0377944325481799,-1.26184210526316,"Northern shortfin squid"
"White hake Gulf of Maine / Georges Bank","RAM",1974,57700,0.87556904400607,"ram",5250,9150,0.138846737481032,0.392,0.0419700214132762,-1.22284210526316,"Northern shortfin squid"
"White hake Gulf of Maine / Georges Bank","RAM",1975,61600,0.934749620637329,"ram",5010,7910,0.120030349013657,1.417,0.151713062098501,-0.197842105263158,"Northern shortfin squid"
"White hake Gulf of Maine / Georges Bank","RAM",1976,64500,0.978755690440061,"ram",5640,7040,0.106828528072838,7.018,0.751391862955032,5.40315789473684,"Northern shortfin squid"
"White hake Gulf of Maine / Georges Bank","RAM",1977,65900,1,"ram",7200,6600,0.100151745068285,3.74,0.400428265524625,2.12515789473684,"Northern shortfin squid"
"White hake Gulf of Maine / Georges Bank","RAM",1978,65300,0.990895295902883,"ram",6630,5630,0.085432473444613,4.529,0.484903640256959,2.91415789473684,"Northern shortfin squid"
"White hake Gulf of Maine / Georges Bank","RAM",1979,64300,0.975720789074355,"ram",5640,5640,0.0855842185128983,6.053,0.648072805139186,4.43815789473684,"Northern shortfin squid"
"White hake Gulf of Maine / Georges Bank","RAM",1980,64300,0.975720789074355,"ram",6630,5930,0.0899848254931715,3.285,0.351713062098501,1.67015789473684,"Northern shortfin squid"
"White hake Gulf of Maine / Georges Bank","RAM",1981,63600,0.965098634294385,"ram",8430,6130,0.0930197268588771,9.34,1,7.72515789473684,"Northern shortfin squid"
"White hake Gulf of Maine / Georges Bank","RAM",1982,61300,0.930197268588771,"ram",9110,5410,0.0820940819423369,0.602,0.0644539614561028,-1.01284210526316,"Northern shortfin squid"
"White hake Gulf of Maine / Georges Bank","RAM",1983,57600,0.874051593323217,"ram",9470,5270,0.0799696509863429,0.233,0.0249464668094218,-1.38184210526316,"Northern shortfin squid"
"White hake Gulf of Maine / Georges Bank","RAM",1984,53400,0.810318664643399,"ram",10200,5700,0.08649468892261,0.519,0.0555674518201285,-1.09584210526316,"Northern shortfin squid"
"White hake Gulf of Maine / Georges Bank","RAM",1985,48900,0.742033383915023,"ram",10900,5000,0.0758725341426404,0.355,0.0380085653104925,-1.25984210526316,"Northern shortfin squid"
"White hake Gulf of Maine / Georges Bank","RAM",1986,43000,0.652503793626707,"ram",9270,4370,0.0663125948406677,0.257,0.0275160599571734,-1.35784210526316,"Northern shortfin squid"
"White hake Gulf of Maine / Georges Bank","RAM",1987,38100,0.57814871016692,"ram",8360,5560,0.0843702579666161,1.527,0.163490364025696,-0.0878421052631579,"Northern shortfin squid"
"White hake Gulf of Maine / Georges Bank","RAM",1988,35300,0.535660091047041,"ram",6980,8280,0.125644916540212,2.997,0.320877944325482,1.38215789473684,"Northern shortfin squid"
"White hake Gulf of Maine / Georges Bank","RAM",1989,36600,0.555386949924128,"ram",7960,8560,0.1298937784522,3.307,0.35406852248394,1.69215789473684,"Northern shortfin squid"
"White hake Gulf of Maine / Georges Bank","RAM",1990,37200,0.564491654021244,"ram",8150,6550,0.0993930197268589,2.401,0.257066381156317,0.786157894736842,"Northern shortfin squid"
"White hake Gulf of Maine / Georges Bank","RAM",1991,35600,0.540212443095599,"ram",8210,8910,0.135204855842185,0.691,0.073982869379015,-0.923842105263158,"Northern shortfin squid"
"White hake Gulf of Maine / Georges Bank","RAM",1992,36300,0.550834597875569,"ram",12600,7700,0.116843702579666,0.804,0.0860813704496788,-0.810842105263158,"Northern shortfin squid"
"White hake Gulf of Maine / Georges Bank","RAM",1993,31400,0.476479514415782,"ram",10300,4600,0.0698027314112291,1.595,0.170770877944325,-0.0198421052631579,"Northern shortfin squid"
"White hake Gulf of Maine / Georges Bank","RAM",1994,25700,0.389984825493171,"ram",7110,3210,0.0487101669195751,0.86,0.0920770877944325,-0.754842105263158,"Northern shortfin squid"
"White hake Gulf of Maine / Georges Bank","RAM",1995,21800,0.330804248861912,"ram",5790,2190,0.0332321699544765,0.7,0.0749464668094218,-0.914842105263158,"Northern shortfin squid"
"White hake Gulf of Maine / Georges Bank","RAM",1996,18200,0.276176024279211,"ram",4110,2010,0.0305007587253414,0.926,0.0991434689507495,-0.688842105263158,"Northern shortfin squid"
"White hake Gulf of Maine / Georges Bank","RAM",1997,16100,0.244309559939302,"ram",3390,4490,0.068133535660091,0.521,0.0557815845824411,-1.09384210526316,"Northern shortfin squid"
"White hake Gulf of Maine / Georges Bank","RAM",1998,17200,0.261001517450683,"ram",3720,3520,0.0534142640364188,1.4,0.149892933618844,-0.214842105263158,"Northern shortfin squid"
"White hake Gulf of Maine / Georges Bank","RAM",1999,17000,0.257966616084977,"ram",4460,3660,0.0555386949924127,0.192,0.0205567451820128,-1.42284210526316,"Northern shortfin squid"
"White hake Gulf of Maine / Georges Bank","RAM",2000,16200,0.245827010622155,"ram",4370,5870,0.0890743550834598,0.706,0.0755888650963597,-0.908842105263158,"Northern shortfin squid"
"White hake Gulf of Maine / Georges Bank","RAM",2001,17700,0.268588770864947,"ram",6000,5800,0.0880121396054628,0.323,0.0345824411134904,-1.29184210526316,"Northern shortfin squid"
"White hake Gulf of Maine / Georges Bank","RAM",2002,17500,0.265553869499241,"ram",3760,5260,0.0798179059180577,0.444,0.0475374732334047,-1.17084210526316,"Northern shortfin squid"
"White hake Gulf of Maine / Georges Bank","RAM",2003,19000,0.288315629742033,"ram",5080,4280,0.0649468892261001,1.946,0.208351177730193,0.331157894736842,"Northern shortfin squid"
"White hake Gulf of Maine / Georges Bank","RAM",2004,18200,0.276176024279211,"ram",4230,4130,0.0626707132018209,0.412,0.0441113490364026,-1.20284210526316,"Northern shortfin squid"
"White marlin Atlantic Ocean","RAM",1967,26900,1,"ram",1430,-470,-0.0174721189591078,0.242,0.0259100642398287,-1.37284210526316,"Northern shortfin squid"
"White marlin Atlantic Ocean","RAM",1968,25000,0.929368029739777,"ram",2050,750,0.0278810408921933,0.307,0.0328693790149893,-1.30784210526316,"Northern shortfin squid"
"White marlin Atlantic Ocean","RAM",1969,23700,0.881040892193309,"ram",2270,1470,0.0546468401486989,0.073,0.00781584582441113,-1.54184210526316,"Northern shortfin squid"
"White marlin Atlantic Ocean","RAM",1970,22900,0.851301115241636,"ram",2150,1350,0.050185873605948,0.268,0.0286937901498929,-1.34684210526316,"Northern shortfin squid"
"White marlin Atlantic Ocean","RAM",1971,22100,0.821561338289963,"ram",2270,1170,0.0434944237918216,0.337,0.0360813704496788,-1.27784210526316,"Northern shortfin squid"
"White marlin Atlantic Ocean","RAM",1972,21000,0.780669144981413,"ram",2290,1490,0.0553903345724907,0.292,0.0312633832976445,-1.32284210526316,"Northern shortfin squid"
"White marlin Atlantic Ocean","RAM",1973,20200,0.75092936802974,"ram",1870,1070,0.0397769516728625,0.353,0.0377944325481799,-1.26184210526316,"Northern shortfin squid"
"White marlin Atlantic Ocean","RAM",1974,19400,0.721189591078067,"ram",1780,1080,0.0401486988847584,0.392,0.0419700214132762,-1.22284210526316,"Northern shortfin squid"
"White marlin Atlantic Ocean","RAM",1975,18700,0.695167286245353,"ram",1760,1160,0.0431226765799256,1.417,0.151713062098501,-0.197842105263158,"Northern shortfin squid"
"White marlin Atlantic Ocean","RAM",1976,18100,0.672862453531598,"ram",1840,1340,0.049814126394052,7.018,0.751391862955032,5.40315789473684,"Northern shortfin squid"
"White marlin Atlantic Ocean","RAM",1977,17600,0.654275092936803,"ram",1150,1050,0.0390334572490706,3.74,0.400428265524625,2.12515789473684,"Northern shortfin squid"
"White marlin Atlantic Ocean","RAM",1978,17500,0.650557620817844,"ram",975,675,0.025092936802974,4.529,0.484903640256959,2.91415789473684,"Northern shortfin squid"
"White marlin Atlantic Ocean","RAM",1979,17200,0.639405204460966,"ram",1040,940,0.0349442379182156,6.053,0.648072805139186,4.43815789473684,"Northern shortfin squid"
"White marlin Atlantic Ocean","RAM",1980,17100,0.635687732342007,"ram",976,876,0.0325650557620818,3.285,0.351713062098501,1.67015789473684,"Northern shortfin squid"
"White marlin Atlantic Ocean","RAM",1981,17000,0.631970260223048,"ram",1240,1040,0.0386617100371747,9.34,1,7.72515789473684,"Northern shortfin squid"
"White marlin Atlantic Ocean","RAM",1982,16800,0.62453531598513,"ram",1100,1100,0.0408921933085502,0.602,0.0644539614561028,-1.01284210526316,"Northern shortfin squid"
"White marlin Atlantic Ocean","RAM",1983,16800,0.62453531598513,"ram",1780,1280,0.0475836431226766,0.233,0.0249464668094218,-1.38184210526316,"Northern shortfin squid"
"White marlin Atlantic Ocean","RAM",1984,16300,0.605947955390335,"ram",1210,810,0.0301115241635688,0.519,0.0555674518201285,-1.09584210526316,"Northern shortfin squid"
"White marlin Atlantic Ocean","RAM",1985,15900,0.591078066914498,"ram",1730,1330,0.0494423791821561,0.355,0.0380085653104925,-1.25984210526316,"Northern shortfin squid"
"White marlin Atlantic Ocean","RAM",1986,15500,0.576208178438662,"ram",1640,1240,0.0460966542750929,0.257,0.0275160599571734,-1.35784210526316,"Northern shortfin squid"
"White marlin Atlantic Ocean","RAM",1987,15100,0.561338289962825,"ram",1550,1150,0.0427509293680297,1.527,0.163490364025696,-0.0878421052631579,"Northern shortfin squid"
"White marlin Atlantic Ocean","RAM",1988,14700,0.546468401486989,"ram",1400,1000,0.0371747211895911,2.997,0.320877944325482,1.38215789473684,"Northern shortfin squid"
"White marlin Atlantic Ocean","RAM",1989,14300,0.531598513011152,"ram",1830,1230,0.045724907063197,3.307,0.35406852248394,1.69215789473684,"Northern shortfin squid"
"White marlin Atlantic Ocean","RAM",1990,13700,0.509293680297398,"ram",1660,1260,0.0468401486988848,2.401,0.257066381156317,0.786157894736842,"Northern shortfin squid"
"White marlin Atlantic Ocean","RAM",1991,13300,0.494423791821561,"ram",1630,1030,0.0382899628252788,0.691,0.073982869379015,-0.923842105263158,"Northern shortfin squid"
"White marlin Atlantic Ocean","RAM",1992,12700,0.472118959107807,"ram",1460,1060,0.0394052044609665,0.804,0.0860813704496788,-0.810842105263158,"Northern shortfin squid"
"White marlin Atlantic Ocean","RAM",1993,12300,0.45724907063197,"ram",1540,1140,0.0423791821561338,1.595,0.170770877944325,-0.0198421052631579,"Northern shortfin squid"
"White marlin Atlantic Ocean","RAM",1994,11900,0.442379182156134,"ram",2110,1710,0.0635687732342007,0.86,0.0920770877944325,-0.754842105263158,"Northern shortfin squid"
"White marlin Atlantic Ocean","RAM",1995,11500,0.427509293680297,"ram",1760,1260,0.0468401486988848,0.7,0.0749464668094218,-0.914842105263158,"Northern shortfin squid"
"White marlin Atlantic Ocean","RAM",1996,11000,0.408921933085502,"ram",1570,1070,0.0397769516728625,0.926,0.0991434689507495,-0.688842105263158,"Northern shortfin squid"
"White marlin Atlantic Ocean","RAM",1997,10500,0.390334572490706,"ram",1430,920,0.0342007434944238,0.521,0.0557815845824411,-1.09384210526316,"Northern shortfin squid"
"White marlin Atlantic Ocean","RAM",1998,9990,0.371375464684015,"ram",1680,1160,0.0431226765799256,1.4,0.149892933618844,-0.214842105263158,"Northern shortfin squid"
"White marlin Atlantic Ocean","RAM",1999,9470,0.352044609665427,"ram",1570,1190,0.0442379182156134,0.192,0.0205567451820128,-1.42284210526316,"Northern shortfin squid"
"White marlin Atlantic Ocean","RAM",2000,9090,0.337918215613383,"ram",1370,1100,0.0408921933085502,0.706,0.0755888650963597,-0.908842105263158,"Northern shortfin squid"
"White marlin Atlantic Ocean","RAM",2001,8820,0.327881040892193,"ram",978,548,0.0203717472118959,0.323,0.0345824411134904,-1.29184210526316,"Northern shortfin squid"
"White marlin Atlantic Ocean","RAM",2002,8390,0.311895910780669,"ram",905,625,0.0232342007434944,0.444,0.0475374732334047,-1.17084210526316,"Northern shortfin squid"
"White marlin Atlantic Ocean","RAM",2003,8110,0.301486988847584,"ram",732,682,0.0253531598513011,1.946,0.208351177730193,0.331157894736842,"Northern shortfin squid"
"White marlin Atlantic Ocean","RAM",2004,8060,0.299628252788104,"ram",742,692,0.025724907063197,0.412,0.0441113490364026,-1.20284210526316,"Northern shortfin squid"
