region,area,location,comm_name,sci_name,reference,year,n,n_units,catch,catch_units,Date,NB Notes
North Sea,Scotland,Kerrytonlia Point,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,2000,3,Occupied sites,,,,
North Sea,Scotland,Largizean Farm,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,2000,4,Occupied sites,,,,
North Sea,Scotland,Straad,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,1986,11,Occupied sites,,,,
North Sea,Scotland,Straad,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,2000,10,Occupied sites,,,,
North Sea,Scotland,Ben Feall RSPB,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,1986,91,Occupied sites,,,,
North Sea,Scotland,Ben Feall RSPB,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,1987,124,Occupied sites,,,,
North Sea,Scotland,Ben Feall RSPB,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,1989,85,Occupied sites,,,,
North Sea,Scotland,Ben Feall RSPB,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,1992,100,Occupied sites,,,,
North Sea,Scotland,Ben Feall RSPB,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,1995,120,Occupied sites,,,,
North Sea,Scotland,Ben Feall RSPB,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,1996,166,Occupied sites,,,,
North Sea,Scotland,Ben Feall RSPB,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,1999,163,Occupied sites,,,,
North Sea,Scotland,Ben Feall RSPB,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,2000,179,Occupied sites,,,,
North Sea,Scotland,Ben Feall RSPB,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,2003,161,Occupied sites,,,,
North Sea,Scotland,Ben Feall RSPB,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,2004,144,Occupied sites,,,,
North Sea,Scotland,Ben Feall RSPB,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,2005,158,Occupied sites,,,,
North Sea,Scotland,Ben Feall RSPB,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,2006,154,Occupied sites,,,,
North Sea,Scotland,Ben Feall RSPB,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,2007,17,Occupied sites,,,,
North Sea,Scotland,Ben Feall RSPB,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,2008,40,Occupied sites,,,,
North Sea,Scotland,Ben Feall RSPB,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,2009,79,Occupied sites,,,,
North Sea,Scotland,Ben Feall RSPB,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,2010,64,Occupied sites,,,,
North Sea,Scotland,Ben Feall RSPB,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,2011,56,Occupied sites,,,,
North Sea,Scotland,Ben Feall RSPB,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,2012,92,Occupied sites,,,,
North Sea,Scotland,Ben Feall RSPB,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,2013,58,Occupied sites,,,,
North Sea,Scotland,Ben Feall RSPB,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,2014,60,Occupied sites,,,,
North Sea,Scotland,"Coll 10, Maoile",Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,2000,20,Occupied sites,,,,
North Sea,Scotland,Coll 4,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,1987,37,Occupied sites,,,,
North Sea,Scotland,Coll 4,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,1987,37,Occupied sites,,,,
North Sea,Scotland,Coll 4,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,1988,23,Occupied sites,,,,
North Sea,Scotland,Coll 4,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,1989,23,Occupied sites,,,,
North Sea,Scotland,"Coll 8, Cairns",Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,2000,75,Occupied sites,,,,
North Sea,Scotland,Craigaig,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,1986,30,Occupied sites,,,,
North Sea,Scotland,Craigaig,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,1999,17,Occupied sites,,,,
North Sea,Scotland,East Jura 22,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,1987,1,Occupied sites,,,,
North Sea,Scotland,East Jura 31,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,1987,3,Occupied sites,,,,
North Sea,Scotland,East Jura 31,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,2000,10,Occupied sites,,,,
North Sea,Scotland,A Chuli (Group),Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,1991,26,Occupied sites,,,,
North Sea,Scotland,A Chuli (Group),Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,1999,14,Occupied sites,,,,
North Sea,Scotland,Eilean An Naiomh NW Cliffs,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,1986,46,Occupied sites,,,,
North Sea,Scotland,Eilean An Naiomh NW Cliffs,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,1991,212,Occupied sites,,,,
North Sea,Scotland,Eilean An Naiomh NW Cliffs,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,1999,180,Occupied sites,,,,
North Sea,Scotland,Garb Eileach NW Cliffs,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,1986,5,Occupied sites,,,,
North Sea,Scotland,Garb Eileach NW Cliffs,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,1991,18,Occupied sites,,,,
North Sea,Scotland,Garb Eileach NW Cliffs,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,1999,4,Occupied sites,,,,
North Sea,Scotland,Cara,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,1987,52,Occupied sites,,,,
North Sea,Scotland,Cara,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,1990,5,Occupied sites,,,,
North Sea,Scotland,Cara,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,1997,43,Occupied sites,,,,
North Sea,Scotland,Cara,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,1999,49,Occupied sites,,,,
North Sea,Scotland,West Gigha 1,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,1999,67,Occupied sites,,,,
North Sea,Scotland,Inchmarnock (West),Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,1986,24,Occupied sites,,,,
North Sea,Scotland,Inchmarnock (West),Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,2002,11,Occupied nests,,,,
North Sea,Scotland,Coul Point,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,1986,108,Occupied sites,,,,
North Sea,Scotland,Coul Point,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,2000,40,Occupied sites,,,,
North Sea,Scotland,Islay 10,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,2000,153,Occupied sites,,,,
North Sea,Scotland,Islay 11,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,2000,38,Occupied sites,,,,
North Sea,Scotland,Islay 12,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,2000,113,Occupied sites,,,,
North Sea,Scotland,Islay 24,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,2000,31,Occupied sites,,,,
North Sea,Scotland,Islay 25,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,2000,8,Occupied sites,,,,
North Sea,Scotland,Islay 26,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,2000,4,Occupied sites,,,,
North Sea,Scotland,Islay 50,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,2000,26,Occupied sites,,,,
North Sea,Scotland,Islay 52,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,2000,11,Occupied sites,,,,
North Sea,Scotland,Islay 53,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,2000,20,Occupied sites,,,,
North Sea,Scotland,Islay 54,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,2000,166,Occupied sites,,,,
North Sea,Scotland,Islay 55,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,2000,20,Occupied sites,,,,
North Sea,Scotland,Islay 57,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,2000,53,Occupied sites,,,,
North Sea,Scotland,Islay 58,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,2000,6,Occupied sites,,,,
North Sea,Scotland,Islay 59,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,2000,11,Occupied sites,,,,
North Sea,Scotland,Islay 63,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,2000,2,Occupied nests,,,,
North Sea,Scotland,Islay 65,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,2000,11,Occupied sites,,,,
North Sea,Scotland,Islay 7 ,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,2000,140,Occupied sites,,,,
North Sea,Scotland,Islay 8,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,2000,5,Occupied sites,,,,
North Sea,Scotland,Islay 9,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,2000,6,Occupied sites,,,,
North Sea,Scotland,Islay-Texa,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,1987,65,Occupied sites,,,,
North Sea,Scotland,Islay-Texa,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,2000,68,Occupied sites,,,,
North Sea,Scotland,The Oa RSPB,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,2000,456,Occupied sites,,,,
North Sea,Scotland,The Oa RSPB,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,2009,562,Occupied nests,,,,
North Sea,Scotland,The Oa RSPB,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,2012,198,Occupied sites,,,,
North Sea,Scotland,The Oa RSPB,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,2013,223,Occupied sites,,,,
North Sea,Scotland,The Oa RSPB,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,2014,142,Occupied sites,,,,
North Sea,Scotland,The Oa RSPB,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,2015,148,Occupied sites,,,,
North Sea,Scotland,The Oa RSPB,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,2016,162,Occupied sites,,,,
North Sea,Scotland,Glac Na Criche SSSI,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,2000,237,Occupied sites,,,,
North Sea,Scotland,Glac Na Criche SSSI,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,2009,175,Occupied sites,,,,
North Sea,Scotland,Islay 12,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,2000,52,Occupied sites,,,,
North Sea,Scotland,Islay 13,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,2000,8,Occupied sites,,,,
North Sea,Scotland,Islay 15,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,2000,5,Occupied sites,,,,
North Sea,Scotland,Islay 16,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,2000,18,Occupied sites,,,,
North Sea,Scotland,Islay 17,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,2000,11,Occupied sites,,,,
North Sea,Scotland,Islay 18,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,2000,21,Occupied sites,,,,
North Sea,Scotland,Islay 19,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,2000,13,Occupied sites,,,,
North Sea,Scotland,Islay 20,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,2000,5,Occupied sites,,,,
North Sea,Scotland,Islay 21,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,2000,29,Occupied sites,,,,
North Sea,Scotland,Islay 22,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,1987,66,Occupied sites,,,,
North Sea,Scotland,Islay 22,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,2000,34,Occupied sites,,,,
North Sea,Scotland,Nave Island,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,2000,22,Occupied sites,,,,
North Sea,Scotland,Smaull Farm RSPB,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,2000,114,Occupied sites,,,,
North Sea,Scotland,Smaull Farm RSPB,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,2006,120,Occupied sites,,,,
North Sea,Scotland,Smaull Farm RSPB,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,2007,131,Occupied sites,,,,
North Sea,Scotland,Smaull Farm RSPB,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,2008,118,Occupied sites,,,,
North Sea,Scotland,Smaull Farm RSPB,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,2009,59,Occupied nests,,,,
North Sea,Scotland,Smaull Farm RSPB,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,2010,86,Occupied sites,,,,
North Sea,Scotland,Smaull Farm RSPB,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,2011,120,Occupied sites,,,,
North Sea,Scotland,Smaull Farm RSPB,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,2012,68,Occupied sites,,,,
North Sea,Scotland,Smaull Farm RSPB,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,2013,83,Occupied sites,,,,
North Sea,Scotland,Smaull Farm RSPB,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,2014,96,Occupied sites,,,,
North Sea,Scotland,Smaull Farm RSPB,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,2015,105,Occupied sites,,,,
North Sea,Scotland,Smaull Farm RSPB,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,2016,99,Occupied sites,,,,
North Sea,Scotland,Ardskenish 1,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,1986,10,Occupied sites,,,,
North Sea,Scotland,Ardskenish 1,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,1992,25,Occupied sites,,,,
North Sea,Scotland,Ardskenish 1,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,1993,23,Occupied sites,,,,
North Sea,Scotland,Ardskenish 1,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,1994,26,Occupied sites,,,,
North Sea,Scotland,Ardskenish 1,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,1995,27,Occupied sites,,,,
North Sea,Scotland,Ardskenish 1,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,1996,24,Occupied sites,,,,
North Sea,Scotland,Ardskenish 1,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,1997,22,Occupied sites,,,,
North Sea,Scotland,Ardskenish 1,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,1998,23,Occupied sites,,,,
North Sea,Scotland,Ardskenish 1,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,1999,28,Occupied sites,,,,
North Sea,Scotland,Ardskenish 1,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,2000,29,Occupied sites,,,,
North Sea,Scotland,Ardskenish 1,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,2001,21,Occupied sites,,,,
North Sea,Scotland,Ardskenish 1,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,2002,24,Occupied sites,,,,
North Sea,Scotland,Ardskenish 1,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,2003,24,Occupied sites,,,,
North Sea,Scotland,Ardskenish 1,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,2004,25,Occupied sites,,,,
North Sea,Scotland,Ardskenish 1,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,2005,27,Occupied sites,,,,
North Sea,Scotland,Balnahard 1,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,1999,52,Occupied sites,,,,
North Sea,Scotland,Balnahard 1,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,2000,1,Occupied sites,,,,
North Sea,Scotland,Balnahard 2,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,1999,33,Occupied sites,,,,
North Sea,Scotland,Balnahard 2,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,2000,1,Occupied sites,,,,
North Sea,Scotland,Balnahard 3,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,1999,35,Occupied sites,,,,
North Sea,Scotland,Balnahard 4,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,1999,17,Occupied sites,,,,
North Sea,Scotland,Balnahard 4,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,2000,1,Occupied sites,,,,
North Sea,Scotland,Balnahard 5,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,1999,45,Occupied sites,,,,
North Sea,Scotland,Balnahard 5,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,2000,5,Occupied sites,,,,
North Sea,Scotland,Kiloran Bay - North,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,1986,33,Occupied sites,,,,
North Sea,Scotland,Kiloran Bay - North,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,1989,77,Occupied sites,,,,
North Sea,Scotland,Kiloran Bay - North,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,1990,66,Occupied sites,,,,
North Sea,Scotland,Kiloran Bay - North,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,1991,71,Occupied sites,,,,
North Sea,Scotland,Kiloran Bay - North,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,1992,73,Occupied sites,,,,
North Sea,Scotland,Kiloran Bay - North,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,1993,65,Occupied sites,,,,
North Sea,Scotland,Kiloran Bay - North,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,1994,77,Occupied sites,,,,
North Sea,Scotland,Kiloran Bay - North,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,1995,67,Occupied sites,,,,
North Sea,Scotland,Kiloran Bay - North,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,1996,58,Occupied sites,,,,
North Sea,Scotland,Kiloran Bay - North,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,1997,54,Occupied sites,,,,
North Sea,Scotland,Kiloran Bay - North,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,1998,52,Occupied sites,,,,
North Sea,Scotland,Kiloran Bay - North,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,1999,58,Occupied sites,,,,
North Sea,Scotland,Kiloran Bay - North,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,2000,50,Occupied sites,,,,
North Sea,Scotland,Kiloran Bay - North,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,2001,45,Occupied sites,,,,
North Sea,Scotland,Kiloran Bay - North,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,2002,49,Occupied sites,,,,
North Sea,Scotland,Kiloran Bay - North,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,2003,49,Occupied sites,,,,
North Sea,Scotland,Kiloran Bay - North,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,2004,46,Occupied sites,,,,
North Sea,Scotland,Kiloran Bay - North,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,2005,40,Occupied sites,,,,
North Sea,Scotland,Machrins 1,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,1999,8,Occupied sites,,,,
North Sea,Scotland,Pigs Paradise 1,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,2000,32,Occupied sites,,,,
North Sea,Scotland,Pigs Paradise 10,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,2000,52,Occupied sites,,,,
North Sea,Scotland,Pigs Paradise 11,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,2000,69,Occupied sites,,,,
North Sea,Scotland,Pigs Paradise 13,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,2000,78,Occupied sites,,,,
North Sea,Scotland,Pigs Paradise 14,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,2000,23,Occupied sites,,,,
North Sea,Scotland,Pigs Paradise 15,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,2000,34,Occupied sites,,,,
North Sea,Scotland,Pigs Paradise 2,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,2000,52,Occupied sites,,,,
North Sea,Scotland,Pigs Paradise 3,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,2000,7,Occupied sites,,,,
North Sea,Scotland,Pigs Paradise 4,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,2000,83,Occupied sites,,,,
North Sea,Scotland,Pigs Paradise 5,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,2000,1,Occupied sites,,,,
North Sea,Scotland,Pigs Paradise 6,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,2000,58,Occupied sites,,,,
North Sea,Scotland,Pigs Paradise 7,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,2000,3,Occupied sites,,,,
North Sea,Scotland,Pigs Paradise 8,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,2000,53,Occupied nests,,,,
North Sea,Scotland,Pigs Paradise 9,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,2000,16,Occupied nests,,,,
North Sea,Scotland,Uragaig Cliffs,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,1986,407,Occupied sites,,,,
North Sea,Scotland,Uragaig Cliffs,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,1990,334,Occupied sites,,,,
North Sea,Scotland,Uragaig Cliffs,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,1991,394,Occupied sites,,,,
North Sea,Scotland,Uragaig Cliffs,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,1992,420,Occupied sites,,,,
North Sea,Scotland,Uragaig Cliffs,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,1993,514,Occupied sites,,,,
North Sea,Scotland,Uragaig Cliffs,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,1994,576,Occupied sites,,,,
North Sea,Scotland,Uragaig Cliffs,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,1995,583,Occupied sites,,,,
North Sea,Scotland,Uragaig Cliffs,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,1996,611,Occupied sites,,,,
North Sea,Scotland,Uragaig Cliffs,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,1997,577,Occupied sites,,,,
North Sea,Scotland,Uragaig Cliffs,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,1998,523,Occupied sites,,,,
North Sea,Scotland,Uragaig Cliffs,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,1999,448,Occupied sites,,,,
North Sea,Scotland,Uragaig Cliffs,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,2000,492,Occupied sites,,,,
North Sea,Scotland,Uragaig Cliffs,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,2001,426,Occupied sites,,,,
North Sea,Scotland,Uragaig Cliffs,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,2002,533,Occupied sites,,,,
North Sea,Scotland,Uragaig Cliffs,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,2003,494,Occupied sites,,,,
North Sea,Scotland,Uragaig Cliffs,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,2004,525,Occupied sites,,,,
North Sea,Scotland,Uragaig Cliffs,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,2005,483,Occupied sites,,,,
North Sea,Scotland,Eilean Mor (NM60),Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,1999,5,Occupied sites,,,,
North Sea,Scotland,Eilean Mor,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,2000,5,Occupied sites,,,,
North Sea,Scotland,Jura West 35,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,2000,13,Occupied sites,,,,
North Sea,Scotland,Jura West 37,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,2000,2,Occupied sites,,,,
North Sea,Scotland,Jura West 44,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,2000,5,Occupied sites,,,,
North Sea,Scotland,Jura West 47,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,2000,31,Occupied sites,,,,
North Sea,Scotland,Brunerican,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,1986,11,Occupied sites,,,,
North Sea,Scotland,Brunerican,Fulmar,Fulmarus glacialis,JNCC Scotland 11.15 NB,1988,21,Occupied sites,,,,
