sort_cmf,sort_orig,ecoregion,country,island group,location,pred_common,pred_scientific,predator stage,stage units,stocklong,season,source,year_orig,year,n,n_units,ff_common,ff_scientific,ff_eaten_mm,ff_eaten_yr,ff_diet_perc,ff_diet_perc_units,notes
,,,NA,NA,,Sandbar shark Atlantic,,,,,,RAM,1996,,NA,RAM,,,,,,,
,,,NA,NA,,Sandbar shark Atlantic,,,,,,RAM,1997,,NA,RAM,,,,,,,
,,,NA,NA,,Sandbar shark Atlantic,,,,,,RAM,1998,,NA,RAM,,,,,,,
,,,NA,NA,,Sandbar shark Atlantic,,,,,,RAM,1999,,NA,RAM,,,,,,,
,,,NA,NA,,Sandbar shark Atlantic,,,,,,RAM,2000,,NA,RAM,,,,,,,
,,,NA,NA,,Sandbar shark Atlantic,,,,,,RAM,2001,,NA,RAM,,,,,,,
,,,NA,NA,,Sandbar shark Atlantic,,,,,,RAM,2002,,NA,RAM,,,,,,,
,,,NA,NA,,Sandbar shark Atlantic,,,,,,RAM,2003,,NA,RAM,,,,,,,
,,,NA,NA,,Sandbar shark Atlantic,,,,,,RAM,2004,,NA,RAM,,,,,,,
,,,NA,NA,,Scup Atlantic Coast,,,,,,RAM,1960,,NA,RAM,,,,,,,
,,,NA,NA,,Scup Atlantic Coast,,,,,,RAM,1961,,NA,RAM,,,,,,,
,,,NA,NA,,Scup Atlantic Coast,,,,,,RAM,1962,,NA,RAM,,,,,,,
,,,NA,NA,,Scup Atlantic Coast,,,,,,RAM,1963,,NA,RAM,,,,,,,
,,,NA,NA,,Scup Atlantic Coast,,,,,,RAM,1964,,NA,RAM,,,,,,,
,,,NA,NA,,Scup Atlantic Coast,,,,,,RAM,1965,,NA,RAM,,,,,,,
,,,NA,NA,,Scup Atlantic Coast,,,,,,RAM,1966,,NA,RAM,,,,,,,
,,,NA,NA,,Scup Atlantic Coast,,,,,,RAM,1967,,NA,RAM,,,,,,,
,,,NA,NA,,Scup Atlantic Coast,,,,,,RAM,1968,,NA,RAM,,,,,,,
,,,NA,NA,,Scup Atlantic Coast,,,,,,RAM,1969,,NA,RAM,,,,,,,
,,,NA,NA,,Scup Atlantic Coast,,,,,,RAM,1970,,NA,RAM,,,,,,,
,,,NA,NA,,Scup Atlantic Coast,,,,,,RAM,1971,,NA,RAM,,,,,,,
,,,NA,NA,,Scup Atlantic Coast,,,,,,RAM,1972,,NA,RAM,,,,,,,
,,,NA,NA,,Scup Atlantic Coast,,,,,,RAM,1973,,NA,RAM,,,,,,,
,,,NA,NA,,Scup Atlantic Coast,,,,,,RAM,1974,,NA,RAM,,,,,,,
,,,NA,NA,,Scup Atlantic Coast,,,,,,RAM,1975,,NA,RAM,,,,,,,
,,,NA,NA,,Scup Atlantic Coast,,,,,,RAM,1976,,NA,RAM,,,,,,,
,,,NA,NA,,Scup Atlantic Coast,,,,,,RAM,1977,,NA,RAM,,,,,,,
,,,NA,NA,,Scup Atlantic Coast,,,,,,RAM,1978,,NA,RAM,,,,,,,
,,,NA,NA,,Scup Atlantic Coast,,,,,,RAM,1979,,NA,RAM,,,,,,,
,,,NA,NA,,Scup Atlantic Coast,,,,,,RAM,1980,,NA,RAM,,,,,,,
,,,NA,NA,,Scup Atlantic Coast,,,,,,RAM,1981,,NA,RAM,,,,,,,
,,,NA,NA,,Scup Atlantic Coast,,,,,,RAM,1982,,NA,RAM,,,,,,,
,,,NA,NA,,Scup Atlantic Coast,,,,,,RAM,1983,,NA,RAM,,,,,,,
,,,NA,NA,,Scup Atlantic Coast,,,,,,RAM,1984,,39711.18,RAM,,,,,,,
,,,NA,NA,,Scup Atlantic Coast,,,,,,RAM,1985,,37215.53,RAM,,,,,,,
,,,NA,NA,,Scup Atlantic Coast,,,,,,RAM,1986,,34902.57,RAM,,,,,,,
,,,NA,NA,,Scup Atlantic Coast,,,,,,RAM,1987,,29603.22,RAM,,,,,,,
,,,NA,NA,,Scup Atlantic Coast,,,,,,RAM,1988,,23236.65,RAM,,,,,,,
,,,NA,NA,,Scup Atlantic Coast,,,,,,RAM,1989,,19458.79,RAM,,,,,,,
,,,NA,NA,,Scup Atlantic Coast,,,,,,RAM,1990,,20648.13,RAM,,,,,,,
,,,NA,NA,,Scup Atlantic Coast,,,,,,RAM,1991,,20152.37,RAM,,,,,,,
,,,NA,NA,,Scup Atlantic Coast,,,,,,RAM,1992,,17344.67,RAM,,,,,,,
,,,NA,NA,,Scup Atlantic Coast,,,,,,RAM,1993,,13449.27,RAM,,,,,,,
,,,NA,NA,,Scup Atlantic Coast,,,,,,RAM,1994,,9688.535,RAM,,,,,,,
,,,NA,NA,,Scup Atlantic Coast,,,,,,RAM,1995,,8734.972,RAM,,,,,,,
,,,NA,NA,,Scup Atlantic Coast,,,,,,RAM,1996,,11163.37,RAM,,,,,,,
,,,NA,NA,,Scup Atlantic Coast,,,,,,RAM,1997,,12270.98,RAM,,,,,,,
,,,NA,NA,,Scup Atlantic Coast,,,,,,RAM,1998,,14815.77,RAM,,,,,,,
,,,NA,NA,,Scup Atlantic Coast,,,,,,RAM,1999,,27055.94,RAM,,,,,,,
,,,NA,NA,,Scup Atlantic Coast,,,,,,RAM,2000,,56286.13,RAM,,,,,,,
,,,NA,NA,,Scup Atlantic Coast,,,,,,RAM,2001,,112696.5,RAM,,,,,,,
,,,NA,NA,,Scup Atlantic Coast,,,,,,RAM,2002,,158696,RAM,,,,,,,
,,,NA,NA,,Scup Atlantic Coast,,,,,,RAM,2003,,167440,RAM,,,,,,,
,,,NA,NA,,Scup Atlantic Coast,,,,,,RAM,2004,,178609.5,RAM,,,,,,,
,,,NA,NA,,Scup Atlantic Coast,,,,,,RAM,2005,,205117.2,RAM,,,,,,,
,,,NA,NA,,Scup Atlantic Coast,,,,,,RAM,2006,,231132.6,RAM,,,,,,,
,,,NA,NA,,Scup Atlantic Coast,,,,,,RAM,2007,,261101.4,RAM,,,,,,,
,,,NA,NA,,Spiny dogfish Atlantic Coast,,,,,,RAM,1962,,NA,RAM,,,,,,,
,,,NA,NA,,Spiny dogfish Atlantic Coast,,,,,,RAM,1963,,NA,RAM,,,,,,,
,,,NA,NA,,Spiny dogfish Atlantic Coast,,,,,,RAM,1964,,NA,RAM,,,,,,,
,,,NA,NA,,Spiny dogfish Atlantic Coast,,,,,,RAM,1965,,NA,RAM,,,,,,,
,,,NA,NA,,Spiny dogfish Atlantic Coast,,,,,,RAM,1966,,NA,RAM,,,,,,,
,,,NA,NA,,Spiny dogfish Atlantic Coast,,,,,,RAM,1967,,NA,RAM,,,,,,,
,,,NA,NA,,Spiny dogfish Atlantic Coast,,,,,,RAM,1968,,NA,RAM,,,,,,,
,,,NA,NA,,Spiny dogfish Atlantic Coast,,,,,,RAM,1969,,NA,RAM,,,,,,,
,,,NA,NA,,Spiny dogfish Atlantic Coast,,,,,,RAM,1970,,NA,RAM,,,,,,,
,,,NA,NA,,Spiny dogfish Atlantic Coast,,,,,,RAM,1971,,NA,RAM,,,,,,,
,,,NA,NA,,Spiny dogfish Atlantic Coast,,,,,,RAM,1972,,NA,RAM,,,,,,,
,,,NA,NA,,Spiny dogfish Atlantic Coast,,,,,,RAM,1973,,NA,RAM,,,,,,,
,,,NA,NA,,Spiny dogfish Atlantic Coast,,,,,,RAM,1974,,NA,RAM,,,,,,,
,,,NA,NA,,Spiny dogfish Atlantic Coast,,,,,,RAM,1975,,NA,RAM,,,,,,,
,,,NA,NA,,Spiny dogfish Atlantic Coast,,,,,,RAM,1976,,NA,RAM,,,,,,,
,,,NA,NA,,Spiny dogfish Atlantic Coast,,,,,,RAM,1977,,NA,RAM,,,,,,,
,,,NA,NA,,Spiny dogfish Atlantic Coast,,,,,,RAM,1978,,NA,RAM,,,,,,,
,,,NA,NA,,Spiny dogfish Atlantic Coast,,,,,,RAM,1979,,NA,RAM,,,,,,,
,,,NA,NA,,Spiny dogfish Atlantic Coast,,,,,,RAM,1980,,NA,RAM,,,,,,,
,,,NA,NA,,Spiny dogfish Atlantic Coast,,,,,,RAM,1981,,NA,RAM,,,,,,,
,,,NA,NA,,Spiny dogfish Atlantic Coast,,,,,,RAM,1982,,NA,RAM,,,,,,,
,,,NA,NA,,Spiny dogfish Atlantic Coast,,,,,,RAM,1983,,NA,RAM,,,,,,,
,,,NA,NA,,Spiny dogfish Atlantic Coast,,,,,,RAM,1984,,NA,RAM,,,,,,,
,,,NA,NA,,Spiny dogfish Atlantic Coast,,,,,,RAM,1985,,NA,RAM,,,,,,,
,,,NA,NA,,Spiny dogfish Atlantic Coast,,,,,,RAM,1986,,NA,RAM,,,,,,,
,,,NA,NA,,Spiny dogfish Atlantic Coast,,,,,,RAM,1987,,NA,RAM,,,,,,,
,,,NA,NA,,Spiny dogfish Atlantic Coast,,,,,,RAM,1988,,NA,RAM,,,,,,,
,,,NA,NA,,Spiny dogfish Atlantic Coast,,,,,,RAM,1989,,NA,RAM,,,,,,,
,,,NA,NA,,Spiny dogfish Atlantic Coast,,,,,,RAM,1990,,582000,RAM,,,,,,,
,,,NA,NA,,Spiny dogfish Atlantic Coast,,,,,,RAM,1991,,665000,RAM,,,,,,,
,,,NA,NA,,Spiny dogfish Atlantic Coast,,,,,,RAM,1992,,554000,RAM,,,,,,,
,,,NA,NA,,Spiny dogfish Atlantic Coast,,,,,,RAM,1993,,544000,RAM,,,,,,,
,,,NA,NA,,Spiny dogfish Atlantic Coast,,,,,,RAM,1994,,461000,RAM,,,,,,,
,,,NA,NA,,Spiny dogfish Atlantic Coast,,,,,,RAM,1995,,520000,RAM,,,,,,,
,,,NA,NA,,Spiny dogfish Atlantic Coast,,,,,,RAM,1996,,521000,RAM,,,,,,,
,,,NA,NA,,Spiny dogfish Atlantic Coast,,,,,,RAM,1997,,489000,RAM,,,,,,,
,,,NA,NA,,Spiny dogfish Atlantic Coast,,,,,,RAM,1998,,406000,RAM,,,,,,,
,,,NA,NA,,Spiny dogfish Atlantic Coast,,,,,,RAM,1999,,358000,RAM,,,,,,,
,,,NA,NA,,Spiny dogfish Atlantic Coast,,,,,,RAM,2000,,344000,RAM,,,,,,,
,,,NA,NA,,Spiny dogfish Atlantic Coast,,,,,,RAM,2001,,338000,RAM,,,,,,,
,,,NA,NA,,Spiny dogfish Atlantic Coast,,,,,,RAM,2002,,371000,RAM,,,,,,,
,,,NA,NA,,Spiny dogfish Atlantic Coast,,,,,,RAM,2003,,347000,RAM,,,,,,,
,,,NA,NA,,Spiny dogfish Atlantic Coast,,,,,,RAM,2004,,338000,RAM,,,,,,,
,,,NA,NA,,Spiny dogfish Atlantic Coast,,,,,,RAM,2005,,454000,RAM,,,,,,,
,,,NA,NA,,Spiny dogfish Atlantic Coast,,,,,,RAM,2006,,NA,RAM,,,,,,,
,,,NA,NA,,Summer flounder Mid-Atlantic Coast,,,,,,RAM,1940,,NA,RAM,,,,,,,
,,,NA,NA,,Summer flounder Mid-Atlantic Coast,,,,,,RAM,1941,,NA,RAM,,,,,,,
,,,NA,NA,,Summer flounder Mid-Atlantic Coast,,,,,,RAM,1942,,NA,RAM,,,,,,,
,,,NA,NA,,Summer flounder Mid-Atlantic Coast,,,,,,RAM,1943,,NA,RAM,,,,,,,
,,,NA,NA,,Summer flounder Mid-Atlantic Coast,,,,,,RAM,1944,,NA,RAM,,,,,,,
,,,NA,NA,,Summer flounder Mid-Atlantic Coast,,,,,,RAM,1945,,NA,RAM,,,,,,,
,,,NA,NA,,Summer flounder Mid-Atlantic Coast,,,,,,RAM,1946,,NA,RAM,,,,,,,
,,,NA,NA,,Summer flounder Mid-Atlantic Coast,,,,,,RAM,1947,,NA,RAM,,,,,,,
,,,NA,NA,,Summer flounder Mid-Atlantic Coast,,,,,,RAM,1948,,NA,RAM,,,,,,,
,,,NA,NA,,Summer flounder Mid-Atlantic Coast,,,,,,RAM,1949,,NA,RAM,,,,,,,
,,,NA,NA,,Summer flounder Mid-Atlantic Coast,,,,,,RAM,1950,,NA,RAM,,,,,,,
,,,NA,NA,,Summer flounder Mid-Atlantic Coast,,,,,,RAM,1951,,NA,RAM,,,,,,,
,,,NA,NA,,Summer flounder Mid-Atlantic Coast,,,,,,RAM,1952,,NA,RAM,,,,,,,
,,,NA,NA,,Summer flounder Mid-Atlantic Coast,,,,,,RAM,1953,,NA,RAM,,,,,,,
,,,NA,NA,,Summer flounder Mid-Atlantic Coast,,,,,,RAM,1954,,NA,RAM,,,,,,,
,,,NA,NA,,Summer flounder Mid-Atlantic Coast,,,,,,RAM,1955,,NA,RAM,,,,,,,
,,,NA,NA,,Summer flounder Mid-Atlantic Coast,,,,,,RAM,1956,,NA,RAM,,,,,,,
,,,NA,NA,,Summer flounder Mid-Atlantic Coast,,,,,,RAM,1957,,NA,RAM,,,,,,,
,,,NA,NA,,Summer flounder Mid-Atlantic Coast,,,,,,RAM,1958,,NA,RAM,,,,,,,
,,,NA,NA,,Summer flounder Mid-Atlantic Coast,,,,,,RAM,1959,,NA,RAM,,,,,,,
,,,NA,NA,,Summer flounder Mid-Atlantic Coast,,,,,,RAM,1960,,NA,RAM,,,,,,,
,,,NA,NA,,Summer flounder Mid-Atlantic Coast,,,,,,RAM,1961,,NA,RAM,,,,,,,
,,,NA,NA,,Summer flounder Mid-Atlantic Coast,,,,,,RAM,1962,,NA,RAM,,,,,,,
,,,NA,NA,,Summer flounder Mid-Atlantic Coast,,,,,,RAM,1963,,NA,RAM,,,,,,,
,,,NA,NA,,Summer flounder Mid-Atlantic Coast,,,,,,RAM,1964,,NA,RAM,,,,,,,
,,,NA,NA,,Summer flounder Mid-Atlantic Coast,,,,,,RAM,1965,,NA,RAM,,,,,,,
,,,NA,NA,,Summer flounder Mid-Atlantic Coast,,,,,,RAM,1966,,NA,RAM,,,,,,,
,,,NA,NA,,Summer flounder Mid-Atlantic Coast,,,,,,RAM,1967,,NA,RAM,,,,,,,
,,,NA,NA,,Summer flounder Mid-Atlantic Coast,,,,,,RAM,1968,,NA,RAM,,,,,,,
,,,NA,NA,,Summer flounder Mid-Atlantic Coast,,,,,,RAM,1969,,NA,RAM,,,,,,,
,,,NA,NA,,Summer flounder Mid-Atlantic Coast,,,,,,RAM,1970,,NA,RAM,,,,,,,
,,,NA,NA,,Summer flounder Mid-Atlantic Coast,,,,,,RAM,1971,,NA,RAM,,,,,,,
,,,NA,NA,,Summer flounder Mid-Atlantic Coast,,,,,,RAM,1972,,NA,RAM,,,,,,,
,,,NA,NA,,Summer flounder Mid-Atlantic Coast,,,,,,RAM,1973,,NA,RAM,,,,,,,
,,,NA,NA,,Summer flounder Mid-Atlantic Coast,,,,,,RAM,1974,,NA,RAM,,,,,,,
,,,NA,NA,,Summer flounder Mid-Atlantic Coast,,,,,,RAM,1975,,NA,RAM,,,,,,,
,,,NA,NA,,Summer flounder Mid-Atlantic Coast,,,,,,RAM,1976,,NA,RAM,,,,,,,
,,,NA,NA,,Summer flounder Mid-Atlantic Coast,,,,,,RAM,1977,,NA,RAM,,,,,,,
,,,NA,NA,,Summer flounder Mid-Atlantic Coast,,,,,,RAM,1978,,NA,RAM,,,,,,,
,,,NA,NA,,Summer flounder Mid-Atlantic Coast,,,,,,RAM,1979,,NA,RAM,,,,,,,
,,,NA,NA,,Summer flounder Mid-Atlantic Coast,,,,,,RAM,1980,,NA,RAM,,,,,,,
,,,NA,NA,,Summer flounder Mid-Atlantic Coast,,,,,,RAM,1981,,NA,RAM,,,,,,,
,,,NA,NA,,Summer flounder Mid-Atlantic Coast,,,,,,RAM,1982,,48261.54,RAM,,,,,,,
,,,NA,NA,,Summer flounder Mid-Atlantic Coast,,,,,,RAM,1983,,46118.57,RAM,,,,,,,
,,,NA,NA,,Summer flounder Mid-Atlantic Coast,,,,,,RAM,1984,,36994.55,RAM,,,,,,,
,,,NA,NA,,Summer flounder Mid-Atlantic Coast,,,,,,RAM,1985,,36613.23,RAM,,,,,,,
,,,NA,NA,,Summer flounder Mid-Atlantic Coast,,,,,,RAM,1986,,36432.5,RAM,,,,,,,
,,,NA,NA,,Summer flounder Mid-Atlantic Coast,,,,,,RAM,1987,,37570.51,RAM,,,,,,,
,,,NA,NA,,Summer flounder Mid-Atlantic Coast,,,,,,RAM,1988,,20079.18,RAM,,,,,,,
,,,NA,NA,,Summer flounder Mid-Atlantic Coast,,,,,,RAM,1989,,10965.1,RAM,,,,,,,
,,,NA,NA,,Summer flounder Mid-Atlantic Coast,,,,,,RAM,1990,,18494.3,RAM,,,,,,,
,,,NA,NA,,Summer flounder Mid-Atlantic Coast,,,,,,RAM,1991,,22436.65,RAM,,,,,,,
,,,NA,NA,,Summer flounder Mid-Atlantic Coast,,,,,,RAM,1992,,22806.06,RAM,,,,,,,
,,,NA,NA,,Summer flounder Mid-Atlantic Coast,,,,,,RAM,1993,,25425.69,RAM,,,,,,,
,,,NA,NA,,Summer flounder Mid-Atlantic Coast,,,,,,RAM,1994,,27499.15,RAM,,,,,,,
,,,NA,NA,,Summer flounder Mid-Atlantic Coast,,,,,,RAM,1995,,35103.81,RAM,,,,,,,
,,,NA,NA,,Summer flounder Mid-Atlantic Coast,,,,,,RAM,1996,,44960.69,RAM,,,,,,,
,,,NA,NA,,Summer flounder Mid-Atlantic Coast,,,,,,RAM,1997,,50116.53,RAM,,,,,,,
,,,NA,NA,,Summer flounder Mid-Atlantic Coast,,,,,,RAM,1998,,52372.71,RAM,,,,,,,
,,,NA,NA,,Summer flounder Mid-Atlantic Coast,,,,,,RAM,1999,,56589.14,RAM,,,,,,,
,,,NA,NA,,Summer flounder Mid-Atlantic Coast,,,,,,RAM,2000,,70201.67,RAM,,,,,,,
,,,NA,NA,,Summer flounder Mid-Atlantic Coast,,,,,,RAM,2001,,80777.5,RAM,,,,,,,
,,,NA,NA,,Summer flounder Mid-Atlantic Coast,,,,,,RAM,2002,,92398,RAM,,,,,,,
,,,NA,NA,,Summer flounder Mid-Atlantic Coast,,,,,,RAM,2003,,104536.9,RAM,,,,,,,
,,,NA,NA,,Summer flounder Mid-Atlantic Coast,,,,,,RAM,2004,,100612.4,RAM,,,,,,,
,,,NA,NA,,Summer flounder Mid-Atlantic Coast,,,,,,RAM,2005,,94503.24,RAM,,,,,,,
,,,NA,NA,,Summer flounder Mid-Atlantic Coast,,,,,,RAM,2006,,97780.26,RAM,,,,,,,
,,,NA,NA,,Summer flounder Mid-Atlantic Coast,,,,,,RAM,2007,,96403.91,RAM,,,,,,,
,,,NA,NA,,Summer flounder Mid-Atlantic Coast,,,,,,RAM,2008,,97202.31,RAM,,,,,,,
,,,NA,NA,,Summer flounder Mid-Atlantic Coast,,,,,,RAM,2009,,102437.6,RAM,,,,,,,
,,,NA,NA,,Summer flounder Mid-Atlantic Coast,,,,,,RAM,2010,,105571.6,RAM,,,,,,,
,,,NA,NA,,Summer flounder Mid-Atlantic Coast,,,,,,RAM,2011,,101545.8,RAM,,,,,,,
,,,NA,NA,,Summer flounder Mid-Atlantic Coast,,,,,,RAM,2012,,101762.3,RAM,,,,,,,
,,,NA,NA,,Silver hake Gulf of Maine / Northern Georges Bank,,,,,,RAM,1955,,NA,RAM,,,,,,,
,,,NA,NA,,Silver hake Gulf of Maine / Northern Georges Bank,,,,,,RAM,1956,,NA,RAM,,,,,,,
,,,NA,NA,,Silver hake Gulf of Maine / Northern Georges Bank,,,,,,RAM,1957,,NA,RAM,,,,,,,
,,,NA,NA,,Silver hake Gulf of Maine / Northern Georges Bank,,,,,,RAM,1958,,NA,RAM,,,,,,,
,,,NA,NA,,Silver hake Gulf of Maine / Northern Georges Bank,,,,,,RAM,1959,,NA,RAM,,,,,,,
,,,NA,NA,,Silver hake Gulf of Maine / Northern Georges Bank,,,,,,RAM,1960,,NA,RAM,,,,,,,
,,,NA,NA,,Silver hake Gulf of Maine / Northern Georges Bank,,,,,,RAM,1961,,NA,RAM,,,,,,,
,,,NA,NA,,Silver hake Gulf of Maine / Northern Georges Bank,,,,,,RAM,1962,,NA,RAM,,,,,,,
,,,NA,NA,,Silver hake Gulf of Maine / Northern Georges Bank,,,,,,RAM,1963,,NA,RAM,,,,,,,
,,,NA,NA,,Silver hake Gulf of Maine / Northern Georges Bank,,,,,,RAM,1964,,NA,RAM,,,,,,,
,,,NA,NA,,Silver hake Gulf of Maine / Northern Georges Bank,,,,,,RAM,1965,,NA,RAM,,,,,,,
,,,NA,NA,,Silver hake Gulf of Maine / Northern Georges Bank,,,,,,RAM,1966,,NA,RAM,,,,,,,
,,,NA,NA,,Silver hake Gulf of Maine / Northern Georges Bank,,,,,,RAM,1967,,NA,RAM,,,,,,,
,,,NA,NA,,Silver hake Gulf of Maine / Northern Georges Bank,,,,,,RAM,1968,,NA,RAM,,,,,,,
,,,NA,NA,,Silver hake Gulf of Maine / Northern Georges Bank,,,,,,RAM,1969,,NA,RAM,,,,,,,
,,,NA,NA,,Silver hake Gulf of Maine / Northern Georges Bank,,,,,,RAM,1970,,NA,RAM,,,,,,,
,,,NA,NA,,Silver hake Gulf of Maine / Northern Georges Bank,,,,,,RAM,1971,,NA,RAM,,,,,,,
,,,NA,NA,,Silver hake Gulf of Maine / Northern Georges Bank,,,,,,RAM,1972,,NA,RAM,,,,,,,
,,,NA,NA,,Silver hake Gulf of Maine / Northern Georges Bank,,,,,,RAM,1973,,NA,RAM,,,,,,,
,,,NA,NA,,Silver hake Gulf of Maine / Northern Georges Bank,,,,,,RAM,1974,,NA,RAM,,,,,,,
,,,NA,NA,,Silver hake Gulf of Maine / Northern Georges Bank,,,,,,RAM,1975,,NA,RAM,,,,,,,
,,,NA,NA,,Silver hake Gulf of Maine / Northern Georges Bank,,,,,,RAM,1976,,NA,RAM,,,,,,,
,,,NA,NA,,Silver hake Gulf of Maine / Northern Georges Bank,,,,,,RAM,1977,,NA,RAM,,,,,,,
,,,NA,NA,,Silver hake Gulf of Maine / Northern Georges Bank,,,,,,RAM,1978,,NA,RAM,,,,,,,
,,,NA,NA,,Silver hake Gulf of Maine / Northern Georges Bank,,,,,,RAM,1979,,NA,RAM,,,,,,,
,,,NA,NA,,Silver hake Gulf of Maine / Northern Georges Bank,,,,,,RAM,1980,,NA,RAM,,,,,,,
,,,NA,NA,,Silver hake Gulf of Maine / Northern Georges Bank,,,,,,RAM,1981,,NA,RAM,,,,,,,
,,,NA,NA,,Silver hake Gulf of Maine / Northern Georges Bank,,,,,,RAM,1982,,NA,RAM,,,,,,,
,,,NA,NA,,Silver hake Gulf of Maine / Northern Georges Bank,,,,,,RAM,1983,,NA,RAM,,,,,,,
,,,NA,NA,,Silver hake Gulf of Maine / Northern Georges Bank,,,,,,RAM,1984,,NA,RAM,,,,,,,
,,,NA,NA,,Silver hake Gulf of Maine / Northern Georges Bank,,,,,,RAM,1985,,NA,RAM,,,,,,,
,,,NA,NA,,Silver hake Gulf of Maine / Northern Georges Bank,,,,,,RAM,1986,,NA,RAM,,,,,,,
,,,NA,NA,,Silver hake Gulf of Maine / Northern Georges Bank,,,,,,RAM,1987,,NA,RAM,,,,,,,
,,,NA,NA,,Silver hake Gulf of Maine / Northern Georges Bank,,,,,,RAM,1988,,NA,RAM,,,,,,,
,,,NA,NA,,Silver hake Gulf of Maine / Northern Georges Bank,,,,,,RAM,1989,,NA,RAM,,,,,,,
,,,NA,NA,,Silver hake Gulf of Maine / Northern Georges Bank,,,,,,RAM,1990,,NA,RAM,,,,,,,
,,,NA,NA,,Silver hake Gulf of Maine / Northern Georges Bank,,,,,,RAM,1991,,NA,RAM,,,,,,,
,,,NA,NA,,Silver hake Gulf of Maine / Northern Georges Bank,,,,,,RAM,1992,,NA,RAM,,,,,,,
,,,NA,NA,,Silver hake Gulf of Maine / Northern Georges Bank,,,,,,RAM,1993,,NA,RAM,,,,,,,
,,,NA,NA,,Silver hake Gulf of Maine / Northern Georges Bank,,,,,,RAM,1994,,NA,RAM,,,,,,,
,,,NA,NA,,Silver hake Gulf of Maine / Northern Georges Bank,,,,,,RAM,1995,,NA,RAM,,,,,,,
,,,NA,NA,,Silver hake Gulf of Maine / Northern Georges Bank,,,,,,RAM,1996,,NA,RAM,,,,,,,
,,,NA,NA,,Silver hake Gulf of Maine / Northern Georges Bank,,,,,,RAM,1997,,NA,RAM,,,,,,,
,,,NA,NA,,Silver hake Gulf of Maine / Northern Georges Bank,,,,,,RAM,1998,,NA,RAM,,,,,,,
,,,NA,NA,,Silver hake Gulf of Maine / Northern Georges Bank,,,,,,RAM,1999,,NA,RAM,,,,,,,
,,,NA,NA,,Silver hake Gulf of Maine / Northern Georges Bank,,,,,,RAM,2000,,NA,RAM,,,,,,,
,,,NA,NA,,Silver hake Gulf of Maine / Northern Georges Bank,,,,,,RAM,2001,,NA,RAM,,,,,,,
,,,NA,NA,,Silver hake Gulf of Maine / Northern Georges Bank,,,,,,RAM,2002,,NA,RAM,,,,,,,
,,,NA,NA,,Silver hake Gulf of Maine / Northern Georges Bank,,,,,,RAM,2003,,NA,RAM,,,,,,,
,,,NA,NA,,Silver hake Gulf of Maine / Northern Georges Bank,,,,,,RAM,2004,,NA,RAM,,,,,,,
,,,NA,NA,,Silver hake Gulf of Maine / Northern Georges Bank,,,,,,RAM,2005,,NA,RAM,,,,,,,
,,,NA,NA,,Silver hake Gulf of Maine / Northern Georges Bank,,,,,,RAM,2006,,NA,RAM,,,,,,,
,,,NA,NA,,Silver hake Gulf of Maine / Northern Georges Bank,,,,,,RAM,2007,,NA,RAM,,,,,,,
,,,NA,NA,,Silver hake Gulf of Maine / Northern Georges Bank,,,,,,RAM,2008,,NA,RAM,,,,,,,
,,,NA,NA,,Silver hake Gulf of Maine / Northern Georges Bank,,,,,,RAM,2009,,NA,RAM,,,,,,,
,,,NA,NA,,Silver hake Southern Georges Bank / Mid-Atlantic,,,,,,RAM,1955,,NA,RAM,,,,,,,
,,,NA,NA,,Silver hake Southern Georges Bank / Mid-Atlantic,,,,,,RAM,1956,,NA,RAM,,,,,,,
,,,NA,NA,,Silver hake Southern Georges Bank / Mid-Atlantic,,,,,,RAM,1957,,NA,RAM,,,,,,,
,,,NA,NA,,Silver hake Southern Georges Bank / Mid-Atlantic,,,,,,RAM,1958,,NA,RAM,,,,,,,
,,,NA,NA,,Silver hake Southern Georges Bank / Mid-Atlantic,,,,,,RAM,1959,,NA,RAM,,,,,,,
,,,NA,NA,,Silver hake Southern Georges Bank / Mid-Atlantic,,,,,,RAM,1960,,NA,RAM,,,,,,,
,,,NA,NA,,Silver hake Southern Georges Bank / Mid-Atlantic,,,,,,RAM,1961,,NA,RAM,,,,,,,
,,,NA,NA,,Silver hake Southern Georges Bank / Mid-Atlantic,,,,,,RAM,1962,,NA,RAM,,,,,,,
,,,NA,NA,,Silver hake Southern Georges Bank / Mid-Atlantic,,,,,,RAM,1963,,NA,RAM,,,,,,,
,,,NA,NA,,Silver hake Southern Georges Bank / Mid-Atlantic,,,,,,RAM,1964,,NA,RAM,,,,,,,
,,,NA,NA,,Silver hake Southern Georges Bank / Mid-Atlantic,,,,,,RAM,1965,,NA,RAM,,,,,,,
,,,NA,NA,,Silver hake Southern Georges Bank / Mid-Atlantic,,,,,,RAM,1966,,NA,RAM,,,,,,,
,,,NA,NA,,Silver hake Southern Georges Bank / Mid-Atlantic,,,,,,RAM,1967,,NA,RAM,,,,,,,
,,,NA,NA,,Silver hake Southern Georges Bank / Mid-Atlantic,,,,,,RAM,1968,,NA,RAM,,,,,,,
,,,NA,NA,,Silver hake Southern Georges Bank / Mid-Atlantic,,,,,,RAM,1969,,NA,RAM,,,,,,,
,,,NA,NA,,Silver hake Southern Georges Bank / Mid-Atlantic,,,,,,RAM,1970,,NA,RAM,,,,,,,
,,,NA,NA,,Silver hake Southern Georges Bank / Mid-Atlantic,,,,,,RAM,1971,,NA,RAM,,,,,,,
